Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
420,21229,26622,0.202576816167,17484,21504,0.186941964286,19820,93960,0.789059174117,6473,15231,0.575011489725,82340,16078,4.12128374176,8917,12442,0.28331457965,15326,8700,0.761609195402,1459,5106,0.714257735997,0.8633961621494367,199643,181571,293402
421,21245,26625,0.2020657277,17491,21503,0.186578616937,19838,94094,0.78916827853,6479,15180,0.573188405797,82352,16084,4.12011937329,8930,12458,0.283191523519,15346,8700,0.763908045977,1457,5112,0.714984350548,0.8632832055107231,199756,181585,293471
422,21270,26628,0.201216764308,17515,21502,0.185424611664,19870,94228,0.789128496837,6484,15128,0.571390798519,82343,16090,4.11765071473,8940,12475,0.283366733467,15363,8700,0.765862068966,1458,5118,0.715123094959,0.8628551701364394,199869,181599,293540
423,21292,26630,0.200450619602,17515,21502,0.185424611664,19886,94362,0.78925838791,6488,15076,0.569647121252,82355,16096,4.11648856859,8949,12491,0.2835641662,15363,8700,0.765862068966,1460,5124,0.715066354411,0.8626669533605692,199981,181612,293609
424,21311,26633,0.199827281943,17537,21501,0.184363517976,19897,94496,0.789440822892,6489,15025,0.568119800333,82341,16102,4.11371258229,8959,12507,0.283681138562,15371,8699,0.766984710886,1463,5130,0.714814814815,0.8623340146831723,200093,181625,293678
425,21316,26635,0.199699643326,17549,21500,0.18376744186,19919,94630,0.789506498996,6494,14973,0.566285981433,82352,16108,4.11249068786,8975,12524,0.283375918237,15375,8699,0.767444533854,1466,5136,0.714563862928,0.8621113358807223,200205,181638,293747
426,21336,26638,0.199038966889,17553,21500,0.183581395349,19935,94765,0.789637524402,6494,14922,0.564803645624,82338,16114,4.10971825742,8990,12540,0.283094098884,15384,8699,0.768479135533,1468,5142,0.714507973551,0.8618210862619808,200320,181654,293816
427,21348,26640,0.198648648649,17554,21499,0.183496906833,19957,94810,0.789505326442,6500,15575,0.582664526485,82403,16120,4.11184863524,9008,12556,0.282574068175,15396,8699,0.769858604437,1471,5162,0.715032932972,0.8623452584041659,201061,182296,293861
428,21384,26643,0.197387681567,17556,21498,0.183365894502,19972,94855,0.789447050762,6501,16228,0.599396105497,82479,16126,4.114659556,9019,12572,0.282612153993,15397,8698,0.770177052196,1473,5183,0.715801659271,0.862851394676987,201803,182939,293906
429,21401,26645,0.19680990805,17573,21498,0.182575123267,19991,94900,0.789346680717,6505,16881,0.614655529886,82581,16131,4.11939743351,9034,12589,0.282389387561,15410,8698,0.771671648655,1473,5204,0.716948501153,0.8635174232026305,202546,183583,293951
430,21423,26648,0.196074752327,17593,21497,0.181606735824,20016,94946,0.789185431719,6507,17534,0.62889243755,82693,16137,4.12443452934,9049,12605,0.282110273701,15434,8698,0.774430903656,1474,5225,0.717894736842,0.8642087658025481,203290,184228,293996
431,21448,26650,0.195196998124,17618,21496,0.180405656866,20042,94991,0.789011590572,6518,18187,0.64161214054,82836,16143,4.1313882178,9069,12621,0.281435702401,15461,8698,0.777535065532,1471,5246,0.719595882577,0.8649672600376411,204032,184871,294041
432,21465,26653,0.194649758001,17649,21495,0.178925331472,20065,95036,0.788869481039,6530,18841,0.65341542381,82947,16149,4.13635519227,9079,12638,0.281611014401,15477,8697,0.779579165229,1466,5266,0.721610330422,0.8655988279819314,204775,185515,294086
433,21503,26655,0.193284561996,17682,21495,0.177390090719,20080,95081,0.788811644808,6539,19494,0.664563455422,83091,16155,4.14336118849,9083,12654,0.282203255887,15512,8697,0.783603541451,1467,5287,0.722526952903,0.8664107280140912,205518,186159,294131
434,21546,26658,0.191762322755,17708,21494,0.176142179213,20098,95127,0.788724547184,6554,20147,0.674691020996,83213,16161,4.14900068065,9090,12670,0.282557221784,15540,8697,0.786823042428,1469,5308,0.723247927656,0.8670234943906294,206262,186804,294176
435,21578,26660,0.190622655664,17748,21493,0.174242776718,20126,95172,0.788530239987,6569,20800,0.684182692308,83402,16167,4.15878023134,9111,12686,0.281806716065,15569,8697,0.790157525584,1473,5329,0.723587915181,0.8678189793433944,207004,187447,294221
436,21596,26663,0.190038630312,17783,21493,0.172614339552,20146,95217,0.78842013506,6582,21453,0.693189763669,83560,16173,4.16663575094,9120,12703,0.282059356058,15611,8696,0.795193192272,1477,5350,0.723925233645,0.8687303848893853,207748,188092,294266
437,21611,26665,0.189536846053,17829,21492,0.170435510888,20170,95262,0.788268144696,6604,22106,0.701257577128,83724,16179,4.1748562952,9132,12719,0.282019026653,15634,8696,0.797838086477,1480,5371,0.724446099423,0.869451772267255,208490,188735,294311
438,21640,26668,0.188540572971,17869,21491,0.168535666093,20208,95308,0.787971628824,6617,22760,0.709270650264,83923,16184,4.18555363322,9137,12735,0.282528464861,15659,8696,0.800712971481,1483,5391,0.724911890187,0.8703263825495978,209233,189379,294356
439,21666,26670,0.187626546682,17912,21491,0.166534828533,20245,95353,0.787683659665,6633,23413,0.716695852731,84092,16190,4.19407041384,9148,12752,0.282622333752,15703,8696,0.805772769089,1481,5412,0.726348854398,0.8711192178190945,209977,190024,294401
440,21700,26673,0.186443219735,17970,21490,0.163797114937,20276,95398,0.78745885658,6645,24066,0.723884318125,84270,16196,4.20313657693,9164,12768,0.282268170426,15739,8695,0.810120759057,1484,5433,0.726854408246,0.8718103255994951,210719,190667,294446
441,21738,26675,0.185079662605,18006,21489,0.162082926148,20318,95444,0.787121243871,6668,24719,0.730247987378,84471,16202,4.21361560301,9181,12784,0.281836670839,15771,8695,0.813801035078,1489,5454,0.726989365603,0.8725444760760799,211462,191311,294491
442,21744,26678,0.184946397781,18053,21488,0.159856664185,20352,95451,0.786780651853,6687,25372,0.736441746808,84652,16208,4.22285291214,9195,12800,0.281640625,15818,8695,0.819206440483,1489,5475,0.72803652968,0.8734204659537063,212167,191917,294758
443,21768,26681,0.184138525543,18101,21488,0.15762285927,20387,95459,0.786431871275,6707,26025,0.742286263208,84861,16214,4.23381028741,9215,12817,0.281033003043,15843,8695,0.822081656124,1495,5495,0.727934485896,0.874164999013501,212874,192525,295025
444,21802,26683,0.182925458157,18154,21487,0.155117047517,20416,95467,0.786145998094,6720,26679,0.748116496121,85074,16220,4.24500616523,9237,12833,0.280215070521,15879,8694,0.826432022084,1497,5516,0.72860768673,0.8749830273575585,213579,193131,295292
445,21839,26686,0.181630817657,18200,21486,0.152936796053,20461,95475,0.785692589683,6739,27332,0.753439192156,85280,16226,4.25576235671,9261,12849,0.279243520897,15906,8694,0.829537612146,1502,5537,0.728733971465,0.8756049186830622,214285,193738,295559
446,21862,26688,0.180830335731,18252,21486,0.150516615471,20507,95483,0.785228784181,6763,27985,0.758334822226,85459,16232,4.26484721538,9287,12866,0.278175034976,15952,8694,0.834828617437,1502,5558,0.729758906081,0.8762093473245516,214992,194346,295826
447,21906,26691,0.179273912555,18302,21485,0.148149872004,20559,95491,0.784702223246,6777,28638,0.763356379635,85672,16234,4.2773192066,9297,12897,0.279134682484,15979,8694,0.837934207499,1503,5579,0.730596881161,0.8769221497480402,215709,194964,295938
448,21949,26693,0.177724497059,18359,21484,0.145457084342,20594,95499,0.784353762867,6796,29291,0.767983339592,85865,16236,4.28855629465,9331,12928,0.278233292079,16003,8693,0.840906476475,1502,5600,0.731785714286,0.8774581377296418,216424,195580,296050
449,22007,26696,0.17564429128,18395,21484,0.14378141873,20637,95506,0.783919334911,6810,29944,0.772575474219,86081,16238,4.3012070452,9346,12959,0.278802376727,16044,8693,0.845622914989,1500,5620,0.733096085409,0.8782720825274016,217140,196197,296162
450,22053,26698,0.173983069893,18446,21483,0.14136759298,20672,95514,0.783570994828,6829,30598,0.776815478136,86311,16240,4.31471674877,9363,12991,0.279270264029,16082,8693,0.849994248246,1501,5641,0.733912426875,0.8791093280944469,217858,196816,296274
451,22100,26701,0.172315643609,18504,21482,0.138627688297,20724,95522,0.783044743619,6856,31251,0.780615020319,86524,16243,4.32684848858,9382,13022,0.279526954385,16103,8693,0.852409985045,1506,5662,0.734016248675,0.8795979430495572,218576,197435,296386
452,22151,26703,0.170467737707,18556,21481,0.136166845119,20773,95530,0.782549984298,6884,31904,0.784227683049,86761,16245,4.34078177901,9406,13053,0.279399371792,16139,8692,0.856764841233,1510,5683,0.734295266585,0.8802778043786567,219291,198051,296498
453,22196,26706,0.168875908036,18606,21481,0.133839206741,20833,95538,0.781940170403,6906,32557,0.787879718647,86982,16247,4.35372684188,9427,13084,0.279501681443,16182,8692,0.861711919006,1515,5704,0.734396914446,0.8809275984164284,220009,198670,296610
454,22255,26708,0.166729069942,18671,21480,0.130772811918,20886,95546,0.781403721768,6932,33210,0.791267690455,87173,16249,4.36482245061,9436,13116,0.280573345532,16227,8692,0.866889093419,1518,5725,0.734847161572,0.881391408352437,220726,199288,296722
455,22301,26711,0.165100520385,18707,21479,0.129056287537,20919,95554,0.78107666869,6948,33863,0.794820305348,87357,16251,4.37548458556,9456,13147,0.280748459725,16250,8692,0.869535204786,1523,5732,0.73429867411,0.8819802284253644,221429,199892,296832
456,22340,26713,0.163703065923,18754,21479,0.126868103729,20970,96915,0.783624825878,6974,34517,0.797954631051,87673,16254,4.39393380091,9464,13178,0.281833358628,16293,8691,0.87469796341,1523,5739,0.734622756578,0.8838898186016126,223486,201850,296960
457,22381,26716,0.162262314718,18810,21478,0.124220132228,21016,98276,0.786153282592,6990,35170,0.80125106625,88078,16256,4.41818405512,9498,13210,0.280999242998,16346,8691,0.880796225981,1524,5746,0.734772015315,0.8861015416129076,225543,203808,297088
458,22431,26718,0.160453626768,18878,21477,0.121013176887,21058,99637,0.788652809699,7008,35823,0.804371493175,88569,16258,4.4477180465,9533,13241,0.280039271958,16400,8691,0.887009550109,1525,5753,0.734920910829,0.8885666833627712,227598,205764,297216
459,22493,26721,0.158227611242,18956,21477,0.117381384737,21109,100998,0.790995861304,7049,36476,0.806749643601,89010,16260,4.4741697417,9549,13272,0.280515370705,16457,8691,0.893568058912,1526,5760,0.735069444444,0.890631599573273,229655,207722,297344
460,22547,26723,0.156269879879,19035,21476,0.113661761967,21168,102359,0.793198448598,7086,37129,0.809151875892,89527,16262,4.50528840241,9566,13303,0.280914079531,16530,8690,0.902186421174,1526,5767,0.73539101786,0.8930770923874343,231709,209677,297472
461,22620,26726,0.153633166205,19119,21475,0.109708963912,21244,103720,0.795179328963,7121,37782,0.81152400614,90100,16265,4.53950199816,9598,13335,0.280239970004,16620,8690,0.912543153049,1527,5774,0.735538621406,0.8955412868368932,233767,211636,297600
462,22698,26728,0.150778210117,19209,21475,0.105518044237,21309,105081,0.797213578097,7152,38436,0.813924445832,90685,16267,4.57478330362,9625,13366,0.279889271285,16689,8690,0.920483314154,1529,5781,0.735512887044,0.8979662799375806,235824,213594,297728
463,22767,26731,0.148292244959,19317,21474,0.100447052249,21373,106442,0.799205200955,7184,39089,0.816214280232,91324,16269,4.61337513062,9656,13397,0.279241621258,16777,8690,0.930609896433,1529,5788,0.735832757429,0.9006095510341349,237880,215551,297856
464,22846,26734,0.145432782225,19422,21473,0.0955152982816,21451,107803,0.801016669295,7237,39742,0.817900457954,91958,16271,4.65165017516,9686,13429,0.27872514707,16864,8689,0.940844746231,1529,5795,0.736151855047,0.9030199719925314,239936,217508,297984
465,22928,26736,0.142429682825,19544,21472,0.0897913561848,21563,109164,0.802471510754,7286,40395,0.819631142468,92546,16273,4.6870890432,9726,13460,0.277414561664,16956,8689,0.951432846127,1532,5802,0.735953119614,0.9049510105747735,241991,219464,298112
466,22998,26739,0.139907999551,19653,21472,0.0847149776453,21648,110525,0.804134811129,7337,41048,0.821258039369,93167,16276,4.72419513394,9744,13491,0.277740716033,17053,8689,0.962596386235,1535,5809,0.735754863143,0.9072932075116062,244049,221423,298240
467,23069,26741,0.137317228226,19766,21471,0.0794094359834,21754,111886,0.805569955133,7395,41701,0.822666123115,93807,16278,4.76280869886,9772,13522,0.277325839373,17143,8688,0.973181399632,1537,5816,0.735729023384,0.9094891163455951,246103,223378,298368
468,23159,26744,0.1340487586,19876,21470,0.0742431299488,21843,113247,0.80712071843,7447,42355,0.824176602526,94428,16280,4.80024570025,9809,13554,0.276302198613,17241,8688,0.984461325967,1540,5823,0.735531512966,0.9115856238490335,248161,225337,298496
469,23268,26746,0.130038136544,20005,21470,0.0682347461574,21928,114608,0.808669551864,7493,43008,0.825776599702,95081,16282,4.839638865,9830,13585,0.276407802724,17337,8688,0.995511049724,1541,5830,0.735677530017,0.9137268850637646,250217,227294,298624
470,23370,26749,0.126322479345,20159,21469,0.0610182123061,22032,115969,0.810018194518,7551,43661,0.82705389249,95766,16284,4.88098747237,9860,13616,0.275851938895,17413,8688,1.0042587477,1550,5837,0.734452629776,0.915619190321596,252273,229251,298752
471,23468,26751,0.122724384135,20289,21468,0.0549189491336,22119,117330,0.811480439785,7607,44314,0.828338674008,96439,16287,4.92122551728,9897,13648,0.27483880422,17521,8687,1.01692183723,1557,5844,0.733572895277,0.9177246794506329,254329,231208,298880
472,23571,26754,0.118972863871,20444,21468,0.0476989006894,22256,118691,0.812487888719,7670,44967,0.829430471234,97115,16297,4.95907222188,9933,13695,0.274698795181,17620,8687,1.02831817659,1560,5851,0.733378909588,0.9193986193986194,256410,233190,298887
473,23692,26756,0.11451637016,20576,21467,0.0415055666837,22374,120052,0.813630760004,7715,45620,0.830885576502,97793,16307,4.99699515545,9967,13742,0.274705283074,17728,8687,1.04075054679,1564,5858,0.733014680778,0.9212539024871464,258489,235170,298894
474,23818,26759,0.109906947195,20725,21466,0.0345197055809,22475,121413,0.814888026818,7761,46274,0.832281626831,98467,16317,5.0346264632,10001,13790,0.274764321972,17857,8687,1.05560032232,1575,5865,0.731457800512,0.9230958164953122,260571,237153,298901
475,23923,26761,0.10604984866,20894,21465,0.0266014442115,22586,122774,0.816035968528,7804,46927,0.833699149743,99180,16328,5.07422831945,10048,13837,0.273831032738,17977,8686,1.06965231407,1582,5872,0.730585831063,0.9249647820293165,262650,239133,298908
476,24021,26764,0.102488417277,21058,21465,0.0189610994642,22699,124135,0.817142626979,7868,47580,0.83463640185,99922,16338,5.11592606194,10082,13884,0.273840391818,18085,8686,1.08208611559,1585,5879,0.730396325906,0.9268918260422845,264731,241115,298915
477,24128,26766,0.0985578719271,21189,21464,0.0128121505777,22819,125496,0.81816950341,7921,48233,0.835776335704,100597,16348,5.15347443112,10112,13932,0.2741889176,18185,8686,1.09359889477,1590,5886,0.729867482161,0.9286198844875211,266811,243096,298922
478,24263,26769,0.0936157495611,21355,21463,0.00503191538927,22964,126857,0.818977273623,7990,48886,0.836558523913,101296,16358,5.19244406407,10163,13979,0.272980899921,18275,8686,1.10396039604,1602,5893,0.728152044799,0.9298823686921466,268891,245077,298929
479,24369,26771,0.089723955026,21498,21463,0.0016307133206,23065,128218,0.820111060849,8049,49539,0.837521952401,102078,16369,5.23605595944,10201,14027,0.272759677764,18411,8685,1.11986183074,1608,5900,0.727457627119,0.9323214206633895,270972,247059,299054
480,24502,26774,0.0848584447598,21655,21462,0.00899263815115,23193,129579,0.821012664089,8103,50193,0.838563146255,102829,16379,5.27810000611,10250,14074,0.271706693193,18527,8685,1.13321819229,1612,5907,0.727103436601,0.9351737574756549,273053,249041,299179
481,24645,26776,0.079586196594,21800,21461,0.0157960952425,23304,130940,0.822025355124,8169,50846,0.839338394367,103546,16389,5.31801818293,10294,14121,0.271014800652,18643,8685,1.14657455383,1621,5914,0.725904633074,0.9377971301048225,275132,251021,299304
482,24762,26779,0.0753202136002,21946,21461,0.0225991333116,23426,132301,0.822934067014,8230,51499,0.840191071671,104298,16399,5.36002195256,10331,14169,0.270873032677,18775,8685,1.16177317214,1627,5921,0.725215335247,0.9406703846126098,277214,253004,299429
483,24889,26781,0.0706471005564,22097,21460,0.0296831314073,23559,133662,0.823741976029,8287,52152,0.841099094953,105018,16410,5.39963436929,10379,14216,0.269907146877,18901,8684,1.17653155228,1639,5928,0.723515519568,0.943267464633915,279293,254984,299554
484,25008,26784,0.0663082437276,22272,21459,0.0378862015937,23685,135023,0.824585440999,8345,52805,0.841965722943,105763,16420,5.44110840438,10429,14264,0.268858665171,19007,8684,1.1887379088,1644,5935,0.72299915754,0.9459971425931323,281374,256966,299679
485,25137,26787,0.0615970433419,22447,21459,0.0460412880377,23818,136384,0.825360746129,8394,53458,0.842979535336,106504,16430,5.48228849665,10472,14311,0.268255188317,19155,8684,1.2057807462,1648,5943,0.722698973582,0.948813925265297,283456,258949,299804
486,25287,26788,0.0560325518889,22585,21461,0.0523740739015,23962,137745,0.826040872627,8453,54112,0.843786960378,107301,16441,5.52642783286,10511,14358,0.267934252681,19285,8684,1.22075080608,1653,5951,0.722231557721,0.9514358758842895,285540,260934,308665
487,25435,26789,0.0505431333756,22761,21463,0.0604761682896,24103,139106,0.826729256826,8511,54765,0.844590523144,108084,16451,5.57005653152,10559,14406,0.267041510482,19422,8683,1.23678452148,1657,5960,0.721979865772,0.9541344051066848,287623,262918,317526
488,25578,26790,0.0452407614782,22924,21466,0.0679213640175,24229,140467,0.827511088014,8584,55418,0.845104478689,108822,16461,5.61089848733,10626,14453,0.264789317097,19564,8683,1.25313831625,1660,5969,0.72189646507,0.9565526549237678,289707,264903,326387
489,25709,26791,0.0403866970251,23113,21468,0.0766256754239,24353,141828,0.828292015681,8659,56071,0.845570794172,109581,16471,5.65296581871,10678,14501,0.263636990552,19688,8683,1.26741909478,1665,5978,0.721478755437,0.9591282801731377,291791,266888,335248
490,25841,26792,0.0354956703494,23260,21471,0.083321689721,24510,143189,0.828827633408,8738,56724,0.845955856428,110354,16482,5.69542531246,10722,14548,0.262991476492,19819,8683,1.2825060463,1675,5987,0.720227158844,0.9614633382787298,293876,268874,344109
491,25995,26793,0.0297838987795,23412,21473,0.0902994458157,24655,144550,0.829436181252,8796,57377,0.846698154313,111111,16492,5.73726655348,10773,14595,0.261870503597,19960,8682,1.29900944483,1683,5995,0.719266055046,0.9638021739644611,295957,270856,352970
492,26137,26795,0.0245568203023,23570,21476,0.0975041907245,24793,145911,0.830081350961,8846,58031,0.84756423291,111933,16502,5.78299600048,10830,14643,0.260397459537,20101,8682,1.31524994241,1690,6004,0.718520986009,0.9664076445088645,298044,272844,361831
493,26300,26796,0.0185102254068,23762,21478,0.106341372567,24908,147272,0.830870769732,8899,58684,0.848357303524,112710,16512,5.82594476744,10889,14690,0.258747447243,20237,8682,1.33091453582,1697,6013,0.717778147347,0.9689198239411982,300127,274828,370692
494,26442,26797,0.013247751614,23939,21481,0.114426702667,25059,148633,0.831403524116,8974,59337,0.848762155148,113457,16523,5.86661017975,10943,14737,0.257447241637,20363,8682,1.34542732089,1705,6022,0.716871471272,0.9710931399150265,302212,276814,379553
495,26579,26798,0.00817225166057,24106,21483,0.122096541451,25204,149994,0.831966611998,9040,59990,0.849308218036,114233,16533,5.90939333454,10996,14785,0.256273249915,20513,8681,1.3629766156,1712,6031,0.716133311225,0.9734698236908264,304295,278798,388414
496,26757,26799,0.00156722265756,24306,21486,0.131248254677,25340,151355,0.832579036041,9109,60643,0.849793051135,114993,16543,5.95115758931,11052,14832,0.254854368932,20651,8681,1.37887340168,1725,6039,0.71435668157,0.9756738408110243,306378,280782,397275
497,26929,26800,0.00481343283582,24476,21488,0.13905435592,25490,152717,0.833089963789,9171,61297,0.850384194985,115781,16553,5.99456291911,11124,14880,0.252419354839,20787,8681,1.39453979956,1734,6048,0.713293650794,0.9786360807095804,308464,282769,406136
498,27091,26801,0.0108204917727,24662,21491,0.147550137267,25635,152802,0.832233871284,9245,61296,0.84917449752,116362,16564,6.02499396281,11181,14927,0.250954645944,20915,8681,1.40928464463,1747,6057,0.711573386165,0.9810381084767951,308619,282825,407640
499,27247,26803,0.0165653098534,24814,21493,0.154515423626,25813,152888,0.831163989326,9327,61295,0.847834244229,116897,16574,6.0530348739,11232,14974,0.249899826366,21041,8680,1.42407834101,1758,6066,0.71018793274,0.983058751898644,308773,282880,409144
500,27437,26804,0.0236158782271,24975,21496,0.161844064012,25971,152974,0.830226051486,9368,61295,0.847165347908,117337,16584,6.07531355523,11320,15022,0.246438556783,21151,8680,1.43675115207,1762,6075,0.709958847737,0.984951283462273,308930,282938,410648
501,27605,26805,0.0298451781384,25119,21498,0.168434272956,26112,153060,0.829400235202,9426,61294,0.846216595425,117725,16595,6.09400421814,11379,15069,0.244873581525,21254,8680,1.44861751152,1776,6084,0.70808678501,0.9865862141482117,309085,282994,412152
502,27785,26806,0.036521674252,25251,21501,0.174410492535,26239,153146,0.828666762436,9466,61293,0.845561483367,118105,16605,6.11261668172,11450,15117,0.242574584904,21355,8680,1.46025345622,1790,6092,0.70617202889,0.9882518432285603,309240,283050,413656
503,27918,26807,0.041444398851,25374,21503,0.180021392364,26391,153231,0.827769837696,9500,61293,0.845006770757,118443,16615,6.1286789046,11519,15164,0.240371933527,21453,8679,1.47182855168,1796,6101,0.705622029176,0.9895731319066688,309393,283104,415160
504,28101,26808,0.0482318710833,25501,21506,0.185762112899,26516,153317,0.827051142404,9550,61292,0.844188474842,118731,16625,6.14171428571,11595,15211,0.237722700677,21577,8679,1.48611591197,1804,6110,0.704746317512,0.9909836277410935,309548,283160,416664
505,28263,26809,0.0542355179231,25604,21508,0.190440766227,26638,153403,0.826352809267,9585,61292,0.843617437839,119019,16636,6.15430391921,11641,15259,0.237105970247,21673,8679,1.49717709414,1814,6119,0.7035463311,0.9923055811175151,309705,283218,418168
506,28390,26811,0.058893737645,25717,21511,0.195527869462,26768,153489,0.825603137684,9608,61291,0.843239627351,119288,16646,6.1661660459,11710,15306,0.234940546191,21758,8679,1.50697084918,1826,6128,0.702023498695,0.9933744485430565,309861,283275,419672
507,28546,26812,0.064672534686,25828,21513,0.200576395668,26856,153575,0.825127787726,9632,61290,0.84284548866,119552,16656,6.17771373679,11779,15354,0.232838348313,21828,8678,1.51532611201,1830,6136,0.701760104302,0.9946421774500507,310014,283329,421176
508,28723,26813,0.0712341028606,25916,21515,0.204554961655,26947,153660,0.824632305089,9644,61290,0.842649698156,119787,16666,6.1875075003,11839,15401,0.231283682878,21892,8678,1.5227010832,1842,6145,0.700244100895,0.9958151711330634,310168,283384,422680
509,28878,26814,0.0769747147013,26011,21518,0.208801933265,27032,153746,0.824177539578,9684,61289,0.841994485144,120045,16677,6.198237093,11897,15448,0.22986794407,21957,8678,1.53019128832,1850,6154,0.699382515437,0.9969515731944677,310324,283441,424184
510,29024,26815,0.0823792653366,26101,21520,0.212871747212,27128,153832,0.823651775963,9708,61288,0.841600313275,120230,16687,6.20500988794,11972,15496,0.227413526071,22031,8678,1.53871859876,1865,6163,0.697387635892,0.9977872899616399,310479,283497,425688
511,29179,26816,0.0881190334129,26179,21523,0.216326720253,27231,153918,0.823081121116,9730,61288,0.841241352304,120427,16697,6.21249326226,12040,15543,0.225374766776,22080,8677,1.54465829204,1874,6172,0.696370706416,0.9985964189367551,310634,283553,427192
512,29331,26817,0.0937465040832,26242,21525,0.219140534262,27326,154004,0.82256305031,9755,61287,0.840830845041,120642,16708,6.22061288006,12100,15591,0.223911230838,22139,8677,1.55145787715,1889,6180,0.694336569579,0.9994530050934879,310789,283609,428696
513,29466,26819,0.098698683769,26318,21528,0.222500929023,27416,154089,0.82207685169,9761,61287,0.840732944996,120842,16708,6.23258319368,12160,15660,0.22349936143,22190,8677,1.55733548461,1900,6189,0.693003716271,1.00036982605312,310957,283678,428990
514,29606,26820,0.103877703207,26381,21530,0.225313516024,27517,154175,0.821520998865,9780,61286,0.840420324381,121048,16708,6.24491261671,12215,15730,0.223458359822,22237,8677,1.56275210326,1915,6198,0.691029364311,1.0012053072087013,311124,283746,429284
515,29755,26821,0.109391894411,26432,21533,0.227511261784,27618,154261,0.820965765812,9804,61285,0.84002610753,121253,16708,6.25718218817,12275,15800,0.223101265823,22286,8676,1.56869525127,1929,6207,0.689221846303,1.0020045552232477,311291,283814,429578
516,29899,26822,0.114719260309,26501,21535,0.230601346645,27698,154347,0.820547208563,9827,61285,0.839650811781,121427,16708,6.26759636102,12343,15870,0.222243226213,22343,8676,1.57526509912,1942,6216,0.68758043758,1.0028189906215585,311459,283883,429872
517,30037,26823,0.119822540357,26551,21538,0.232751416102,27772,154433,0.820167969281,9839,61284,0.839452385615,121594,16708,6.2775915729,12393,15940,0.22252195734,22381,8676,1.57964499769,1948,6225,0.687068273092,1.0035972492755763,311627,283952,430166
518,30175,26824,0.124925439905,26618,21540,0.235747446611,27839,154519,0.819834454015,9854,61284,0.839207623523,121756,16708,6.28728752693,12442,16009,0.222812168155,22429,8676,1.58517750115,1959,6233,0.685705117921,1.0044516714615146,311793,284019,430460
519,30290,26825,0.12917054986,26676,21543,0.238267650745,27927,154555,0.8193070428,9875,61292,0.838885988383,121893,16708,6.29548719176,12496,16079,0.222837241122,22485,8675,1.59193083573,1971,6242,0.684235821852,1.0050429759007948,311919,284046,430640
520,30411,26827,0.133596749543,26745,21545,0.241355302854,27992,154592,0.818929828193,9892,61300,0.838629690049,122016,16708,6.30284893464,12570,16149,0.221623629946,22526,8675,1.59665706052,1983,6251,0.682770756679,1.005611334190042,312047,284075,430820
521,30527,26828,0.137878336067,26796,21548,0.243549285317,28062,154628,0.818519284994,9903,61308,0.838471325113,122128,16708,6.30955231027,12631,16219,0.221222023553,22553,8675,1.59976945245,1990,6260,0.682108626198,1.0060863492795684,312174,284103,431000
522,30666,26829,0.143016884714,26866,21550,0.246682134571,28118,154665,0.818200627162,9923,61316,0.838166220889,122276,16708,6.31841034235,12682,16289,0.221437780097,22596,8675,1.60472622478,2004,6269,0.680331791354,1.006893990092891,312301,284131,431180
523,30792,26830,0.147670518077,26921,21553,0.249060455621,28195,154701,0.817745198803,9927,61325,0.83812474521,122405,16708,6.32613119464,12743,16359,0.221040405893,22637,8674,1.60975328568,2012,6277,0.679464712442,1.007515355587065,312427,284158,431360
524,30907,26831,0.151913831016,26980,21555,0.251681744375,28244,154738,0.817472114154,9937,61333,0.837982815124,122519,16708,6.3329542734,12816,16428,0.219868517166,22668,8674,1.61332718469,2020,6286,0.67865097041,1.008065832034887,312553,284185,431540
525,31025,26832,0.156268634466,27044,21558,0.254476296502,28330,154775,0.816960103376,9951,61341,0.837775712819,122640,16708,6.34019631314,12868,16498,0.220026669899,22710,8674,1.61816924141,2033,6295,0.677045274027,1.0086126115753755,312681,284214,431720
526,31146,26833,0.160734915962,27101,21560,0.257003710575,28410,154811,0.816485908624,9959,61349,0.837666465631,122755,16708,6.34707924348,12902,16568,0.221269917914,22750,8674,1.622780724,2040,6304,0.676395939086,1.0092421205407807,312807,284241,431900
527,31283,26835,0.165753679896,27139,21563,0.258591105134,28483,154848,0.816058328167,9969,61357,0.837524650814,122838,16708,6.35204692363,12960,16638,0.221060223585,22793,8673,1.62804104693,2053,6313,0.674798035799,1.0096825219294743,312935,284270,432080
528,31400,26836,0.17007005515,27185,21565,0.260607465801,28566,154884,0.81556519718,9987,61366,0.837255157579,122932,16708,6.35767297103,13007,16708,0.221510653579,22841,8673,1.63357546408,2064,6321,0.673469387755,1.0101258221241227,313061,284297,432260
529,31501,26837,0.173789916906,27237,21567,0.262901655307,28647,154921,0.815086398874,9998,61374,0.837097142112,123034,16708,6.36377783098,13046,16778,0.222434139945,22872,8673,1.63714977516,2067,6330,0.67345971564,1.010587889702032,313188,284325,432440
530,31619,26838,0.178142931664,27270,21570,0.264255910987,28710,154957,0.814722794065,10001,61382,0.837069499202,123124,16708,6.36916447211,13094,16847,0.222769632576,22913,8673,1.64187708982,2075,6339,0.672661303045,1.0110687680729236,313314,284352,432620
